,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling_strategy,param_n_estimators,param_bootstrap,param_base_estimator__n_estimators,param_base_estimator__base_estimator__max_features,param_base_estimator__base_estimator__max_depth,param_base_estimator__base_estimator__class_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc
233,308.0959387779236,11.27036012347845,365.8213035583496,6.428154535528947,"{0: 12, 1: 156, 2: 72}",400,False,30,sqrt,10,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 400, 'bootstrap': False, 'base_estimator__n_estimators': 30, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",0.04301075268817204,0.02,0.07407407407407407,0.031578947368421054,0.023255813953488372,0.0383839176168311,0.01953627619682367,260,0.8065451764009625,0.7864847662596519,0.8561490489031819,0.7606401688357368,0.7890926856504745,0.7997823692100015,0.03176836656078735,201
234,1.324430513381958,0.10778060312679527,0.0,0.0,"{0: 9, 1: 123, 2: 72}",450,True,20,sqrt,10,"{0: 0.05, 1: 0.6, 2: 0.35}","{'sampling_strategy': {0: 9, 1: 123, 2: 72}, 'n_estimators': 450, 'bootstrap': True, 'base_estimator__n_estimators': 20, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.6, 2: 0.35}}",,,,,,,,538,,,,,,,,538
235,1.4344914913177491,0.0970979739068366,0.0,0.0,"{0: 48, 1: 360, 2: 72}",350,True,10,sqrt,10,"{0: 0.1, 1: 0.75, 2: 0.15}","{'sampling_strategy': {0: 48, 1: 360, 2: 72}, 'n_estimators': 350, 'bootstrap': True, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.75, 2: 0.15}}",,,,,,,,537,,,,,,,,537
236,206.65804476737975,16.7667759838471,93.64657864570617,3.241098228341151,"{0: 12, 1: 156, 2: 72}",350,False,10,0.8,10,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 350, 'bootstrap': False, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 0.8, 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",0.05714285714285715,0.08333333333333333,0.08695652173913043,0.013605442176870748,0.0,0.04820763087843833,0.035598923922306014,226,0.7815520158116007,0.7552412218258155,0.8042588591304737,0.7630744407037056,0.7959240647682858,0.7800101204479762,0.01867590951032748,261
237,0.8331273555755615,0.017368825088765465,0.0,0.0,"{0: 24, 1: 144, 2: 72}",400,True,30,sqrt,30,"{0: 0.1, 1: 0.6, 2: 0.3}","{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 400, 'bootstrap': True, 'base_estimator__n_estimators': 30, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 30, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.6, 2: 0.3}}",,,,,,,,536,,,,,,,,536
238,158.672851896286,5.176559487306725,19.090175056457518,1.5180824920879388,"{0: 24, 1: 144, 2: 72}",350,False,30,sqrt,,"{0: 0.1, 1: 0.6, 2: 0.3}","{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 350, 'bootstrap': False, 'base_estimator__n_estimators': 30, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.6, 2: 0.3}}",0.0625,0.07692307692307691,0.12903225806451615,0.0606060606060606,0.07692307692307691,0.08119689450334613,0.024893008436518906,98,0.8202449346487335,0.8476514301347225,0.9444165284826558,0.8588903963508254,0.8588679508654382,0.8660142480964751,0.04166715621334313,10
239,0.8881804466247558,0.012159150748810936,0.0,0.0,"{0: 48, 1: 360, 2: 72}",350,True,10,sqrt,20,"{0: 0.1, 1: 0.75, 2: 0.15}","{'sampling_strategy': {0: 48, 1: 360, 2: 72}, 'n_estimators': 350, 'bootstrap': True, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 20, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.75, 2: 0.15}}",,,,,,,,535,,,,,,,,535
240,224.88172054290771,8.152809069499215,32.414167642593384,3.993655194903698,"{0: 28, 1: 187, 2: 72}",450,False,20,sqrt,,"{0: 0.1, 1: 0.65, 2: 0.25}","{'sampling_strategy': {0: 28, 1: 187, 2: 72}, 'n_estimators': 450, 'bootstrap': False, 'base_estimator__n_estimators': 20, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.65, 2: 0.25}}",0.06896551724137931,0.0,0.0,0.0,0.0909090909090909,0.03197492163009404,0.0397711637044607,303,0.8074580283514508,0.839205455895572,0.941668202044565,0.8558950136509054,0.83857202680067,0.8565597453486327,0.04534225239761702,14
241,257.9317447185516,7.521586177311784,30.350889348983763,3.0360807315411606,"{0: 9, 1: 123, 2: 72}",450,False,10,0.5,,"{0: 0.05, 1: 0.6, 2: 0.35}","{'sampling_strategy': {0: 9, 1: 123, 2: 72}, 'n_estimators': 450, 'bootstrap': False, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 0.5, 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.6, 2: 0.35}}",0.1095890410958904,0.05333333333333334,0.0625,0.019801980198019802,0.030612244897959183,0.05516731990504055,0.031217028694900426,186,0.7496356966986584,0.7404318040969465,0.8062129764556778,0.774926162281069,0.7626507537688443,0.7667714786602392,0.022919530826214507,303
242,215.61668167114257,5.547429459316802,89.26794028282166,5.074879850195189,"{0: 28, 1: 187, 2: 72}",300,False,10,0.5,10,"{0: 0.1, 1: 0.65, 2: 0.25}","{'sampling_strategy': {0: 28, 1: 187, 2: 72}, 'n_estimators': 300, 'bootstrap': False, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 0.5, 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.65, 2: 0.25}}",0.04444444444444444,0.0606060606060606,0.13043478260869565,0.03846153846153846,0.052631578947368425,0.06531568101362151,0.03340753762339924,145,0.8146966372432428,0.8053224572746205,0.8887911830226287,0.8302653691327628,0.8211139028475711,0.8320379099041653,0.029522347424687,84
